企业代号,销方单位代号,销方单位代号
E6,A09235,4
E6,A09282,4
E6,A09955,4
E6,A09960,4
E6,A10589,4
E6,A11329,4
E6,A11941,4
E6,A12099,4
E6,A12117,4
E6,A12887,4
E6,A12928,4
E6,A13037,4
E6,A13058,4
E6,A13130,4
E6,A13143,4
E6,A13144,4
E6,A13149,4
E6,A13161,4
E6,A13873,4
E6,A00202,3
E6,A00227,3
E6,A00337,3
E6,A00618,3
E6,A00627,3
E6,A00792,3
E6,A01158,3
E6,A01314,3
E6,A01316,3
E6,A01906,3
E6,A02047,3
E6,A02361,3
E6,A02551,3
E6,A02601,3
E6,A02669,3
E6,A02776,3
E6,A02841,3
E6,A03059,3
E6,A03229,3
E6,A03318,3
E6,A03388,3
E6,A03439,3
E6,A03440,3
E6,A03600,3
E6,A03645,3
E6,A03697,3
E6,A03812,3
E6,A03830,3
E6,A03928,3
E6,A04013,3
E6,A04021,3
E6,A04087,3
E6,A04715,3
E6,A05014,3
E6,A05430,3
E6,A05545,3
E6,A05840,3
E6,A06032,3
E6,A06100,3
E6,A06136,3
E6,A06258,3
E6,A06330,3
E6,A06453,3
E6,A06518,3
E6,A06678,3
E6,A06717,3
E6,A06753,3
E6,A06832,3
E6,A06866,3
E6,A06896,3
E6,A06922,3
E6,A06954,3
E6,A07238,3
E6,A07249,3
E6,A07262,3
E6,A07459,3
E6,A07578,3
E6,A07624,3
E6,A07678,3
E6,A07717,3
E6,A07748,3
E6,A07775,3
E6,A07910,3
E6,A07935,3
E6,A08199,3
E6,A08261,3
E6,A08598,3
E6,A08636,3
E6,A08703,3
E6,A08724,3
E6,A08792,3
E6,A08809,3
E6,A08815,3
E6,A08834,3
E6,A08975,3
E6,A09075,3
E6,A09123,3
E6,A09198,3
E6,A09206,3
E6,A09256,3
E6,A09284,3
E6,A09297,3
E6,A09301,3
E6,A09308,3
E6,A09334,3
E6,A09461,3
E6,A09463,3
E6,A09506,3
E6,A09760,3
E6,A09761,3
E6,A09769,3
E6,A09804,3
E6,A09939,3
E6,A09948,3
E6,A09968,3
E6,A09972,3
E6,A10590,3
E6,A12005,3
E6,A12141,3
E6,A12156,3
E6,A12183,3
E6,A12572,3
E6,A12876,3
E6,A12927,3
E6,A12976,3
E6,A13008,3
E6,A13036,3
E6,A13040,3
E6,A13128,3
E6,A13147,3
E6,A13341,3
E6,A13352,3
E6,A13570,3
E6,A13590,3
E6,A13600,3
E6,A13615,3
E6,A13680,3
E6,A13692,3
E6,A00075,2
E6,A00097,2
E6,A00117,2
E6,A00130,2
E6,A00142,2
E6,A00176,2
E6,A00177,2
E6,A00201,2
E6,A00296,2
E6,A00344,2
E6,A00565,2
E6,A00615,2
E6,A00882,2
E6,A00883,2
E6,A00908,2
E6,A00953,2
E6,A00963,2
E6,A00983,2
E6,A01152,2
E6,A01174,2
E6,A01175,2
E6,A01177,2
E6,A01312,2
E6,A01552,2
E6,A01603,2
E6,A01641,2
E6,A01714,2
E6,A01746,2
E6,A01872,2
E6,A01899,2
E6,A01967,2
E6,A01968,2
E6,A02030,2
E6,A02204,2
E6,A02246,2
E6,A02258,2
E6,A02266,2
E6,A02305,2
E6,A02331,2
E6,A02473,2
E6,A02487,2
E6,A02530,2
E6,A02547,2
E6,A02575,2
E6,A02585,2
E6,A02654,2
E6,A02780,2
E6,A02806,2
E6,A02886,2
E6,A03030,2
E6,A03145,2
E6,A03199,2
E6,A03200,2
E6,A03204,2
E6,A03316,2
E6,A03492,2
E6,A03505,2
E6,A03516,2
E6,A03525,2
E6,A03602,2
E6,A03622,2
E6,A03626,2
E6,A03638,2
E6,A03680,2
E6,A03730,2
E6,A03795,2
E6,A03804,2
E6,A03807,2
E6,A03915,2
E6,A03938,2
E6,A04004,2
E6,A04014,2
E6,A04015,2
E6,A04016,2
E6,A04022,2
E6,A04039,2
E6,A04040,2
E6,A04065,2
E6,A04084,2
E6,A04090,2
E6,A04136,2
E6,A04157,2
E6,A04194,2
E6,A04974,2
E6,A05009,2
E6,A05110,2
E6,A05327,2
E6,A05414,2
E6,A05540,2
E6,A05770,2
E6,A05811,2
E6,A05821,2
E6,A05822,2
E6,A05953,2
E6,A06027,2
E6,A06038,2
E6,A06238,2
E6,A06264,2
E6,A06282,2
E6,A06284,2
E6,A06361,2
E6,A06438,2
E6,A06478,2
E6,A06506,2
E6,A06523,2
E6,A06667,2
E6,A06705,2
E6,A06731,2
E6,A06758,2
E6,A06767,2
E6,A06790,2
E6,A06799,2
E6,A06851,2
E6,A06920,2
E6,A06929,2
E6,A06931,2
E6,A06933,2
E6,A06957,2
E6,A07061,2
E6,A07128,2
E6,A07132,2
E6,A07138,2
E6,A07145,2
E6,A07157,2
E6,A07169,2
E6,A07181,2
E6,A07234,2
E6,A07257,2
E6,A07260,2
E6,A07283,2
E6,A07319,2
E6,A07365,2
E6,A07394,2
E6,A07440,2
E6,A07452,2
E6,A07483,2
E6,A07516,2
E6,A07557,2
E6,A07742,2
E6,A07752,2
E6,A07756,2
E6,A07846,2
E6,A07860,2
E6,A07888,2
E6,A07936,2
E6,A07939,2
E6,A07948,2
E6,A07974,2
E6,A07994,2
E6,A08056,2
E6,A08090,2
E6,A08107,2
E6,A08192,2
E6,A08209,2
E6,A08219,2
E6,A08255,2
E6,A08260,2
E6,A08415,2
E6,A08452,2
E6,A08618,2
E6,A08622,2
E6,A08643,2
E6,A08756,2
E6,A08804,2
E6,A08842,2
E6,A08883,2
E6,A08885,2
E6,A08906,2
E6,A08948,2
E6,A09022,2
E6,A09037,2
E6,A09110,2
E6,A09184,2
E6,A09191,2
E6,A09234,2
E6,A09274,2
E6,A09281,2
E6,A09287,2
E6,A09294,2
E6,A09329,2
E6,A09330,2
E6,A09358,2
E6,A09359,2
E6,A09362,2
E6,A09369,2
E6,A09415,2
E6,A09418,2
E6,A09757,2
E6,A09759,2
E6,A09802,2
E6,A09943,2
E6,A10136,2
E6,A10275,2
E6,A10580,2
E6,A10599,2
E6,A10627,2
E6,A10713,2
E6,A10715,2
E6,A10754,2
E6,A10994,2
E6,A11283,2
E6,A11285,2
E6,A11651,2
E6,A11661,2
E6,A12020,2
E6,A12062,2
E6,A12185,2
E6,A12215,2
E6,A12239,2
E6,A12283,2
E6,A12298,2
E6,A12371,2
E6,A12523,2
E6,A12563,2
E6,A12622,2
E6,A12730,2
E6,A12743,2
E6,A12746,2
E6,A12752,2
E6,A12797,2
E6,A12854,2
E6,A12869,2
E6,A12892,2
E6,A12929,2
E6,A12943,2
E6,A12951,2
E6,A13039,2
E6,A13047,2
E6,A13122,2
E6,A13139,2
E6,A13140,2
E6,A13159,2
E6,A13163,2
E6,A13164,2
E6,A13226,2
E6,A13306,2
E6,A13538,2
E6,A13565,2
E6,A13567,2
E6,A13571,2
E6,A13591,2
E6,A13688,2
E6,A13747,2
E6,A13785,2
E6,A13796,2
E6,A13808,2
E6,A13828,2
E6,A13881,2
E6,A00009,1
E6,A00054,1
E6,A00098,1
E6,A00145,1
E6,A00175,1
E6,A00208,1
E6,A00233,1
E6,A00257,1
E6,A00269,1
E6,A00283,1
E6,A00306,1
E6,A00325,1
E6,A00333,1
E6,A00385,1
E6,A00553,1
E6,A00584,1
E6,A00606,1
E6,A00607,1
E6,A00612,1
E6,A00616,1
E6,A00628,1
E6,A00630,1
E6,A00662,1
E6,A00677,1
E6,A00679,1
E6,A00726,1
E6,A00754,1
E6,A00776,1
E6,A00810,1
E6,A00823,1
E6,A00856,1
E6,A00879,1
E6,A00884,1
E6,A00891,1
E6,A00907,1
E6,A00950,1
E6,A00954,1
E6,A00964,1
E6,A00995,1
E6,A01000,1
E6,A01005,1
E6,A01018,1
E6,A01050,1
E6,A01075,1
E6,A01099,1
E6,A01116,1
E6,A01118,1
E6,A01167,1
E6,A01171,1
E6,A01172,1
E6,A01196,1
E6,A01212,1
E6,A01229,1
E6,A01235,1
E6,A01257,1
E6,A01291,1
E6,A01315,1
E6,A01317,1
E6,A01319,1
E6,A01331,1
E6,A01529,1
E6,A01549,1
E6,A01573,1
E6,A01584,1
E6,A01615,1
E6,A01647,1
E6,A01658,1
E6,A01680,1
E6,A01683,1
E6,A01846,1
E6,A01871,1
E6,A01911,1
E6,A01913,1
E6,A01930,1
E6,A01964,1
E6,A01992,1
E6,A01997,1
E6,A02013,1
E6,A02015,1
E6,A02033,1
E6,A02034,1
E6,A02045,1
E6,A02052,1
E6,A02067,1
E6,A02072,1
E6,A02107,1
E6,A02108,1
E6,A02109,1
E6,A02148,1
E6,A02154,1
E6,A02183,1
E6,A02194,1
E6,A02205,1
E6,A02265,1
E6,A02281,1
E6,A02282,1
E6,A02318,1
E6,A02328,1
E6,A02330,1
E6,A02379,1
E6,A02393,1
E6,A02438,1
E6,A02450,1
E6,A02471,1
E6,A02472,1
E6,A02506,1
E6,A02523,1
E6,A02543,1
E6,A02549,1
E6,A02552,1
E6,A02555,1
E6,A02561,1
E6,A02573,1
E6,A02581,1
E6,A02602,1
E6,A02611,1
E6,A02619,1
E6,A02628,1
E6,A02639,1
E6,A02653,1
E6,A02689,1
E6,A02693,1
E6,A02694,1
E6,A02702,1
E6,A02704,1
E6,A02705,1
E6,A02715,1
E6,A02749,1
E6,A02765,1
E6,A02825,1
E6,A02877,1
E6,A02910,1
E6,A02932,1
E6,A02981,1
E6,A02985,1
E6,A02996,1
E6,A03013,1
E6,A03042,1
E6,A03045,1
E6,A03068,1
E6,A03083,1
E6,A03140,1
E6,A03148,1
E6,A03176,1
E6,A03178,1
E6,A03210,1
E6,A03217,1
E6,A03259,1
E6,A03273,1
E6,A03281,1
E6,A03283,1
E6,A03363,1
E6,A03392,1
E6,A03460,1
E6,A03483,1
E6,A03540,1
E6,A03603,1
E6,A03624,1
E6,A03665,1
E6,A03675,1
E6,A03683,1
E6,A03708,1
E6,A03827,1
E6,A03832,1
E6,A03872,1
E6,A03880,1
E6,A03887,1
E6,A03895,1
E6,A03952,1
E6,A03991,1
E6,A04003,1
E6,A04006,1
E6,A04007,1
E6,A04020,1
E6,A04024,1
E6,A04028,1
E6,A04031,1
E6,A04035,1
E6,A04036,1
E6,A04037,1
E6,A04038,1
E6,A04052,1
E6,A04054,1
E6,A04072,1
E6,A04075,1
E6,A04077,1
E6,A04079,1
E6,A04091,1
E6,A04094,1
E6,A04095,1
E6,A04101,1
E6,A04106,1
E6,A04107,1
E6,A04108,1
E6,A04127,1
E6,A04134,1
E6,A04156,1
E6,A04160,1
E6,A04172,1
E6,A04414,1
E6,A04559,1
E6,A04615,1
E6,A04616,1
E6,A04662,1
E6,A04699,1
E6,A04719,1
E6,A04724,1
E6,A04726,1
E6,A04735,1
E6,A04746,1
E6,A04804,1
E6,A04829,1
E6,A04878,1
E6,A04900,1
E6,A04992,1
E6,A05002,1
E6,A05033,1
E6,A05041,1
E6,A05048,1
E6,A05061,1
E6,A05078,1
E6,A05079,1
E6,A05094,1
E6,A05129,1
E6,A05295,1
E6,A05447,1
E6,A05464,1
E6,A05491,1
E6,A05517,1
E6,A05541,1
E6,A05557,1
E6,A05628,1
E6,A05747,1
E6,A05776,1
E6,A05780,1
E6,A05788,1
E6,A05802,1
E6,A05808,1
E6,A05813,1
E6,A05816,1
E6,A05968,1
E6,A05969,1
E6,A05999,1
E6,A06045,1
E6,A06117,1
E6,A06210,1
E6,A06211,1
E6,A06220,1
E6,A06248,1
E6,A06252,1
E6,A06256,1
E6,A06265,1
E6,A06266,1
E6,A06275,1
E6,A06279,1
E6,A06287,1
E6,A06298,1
E6,A06313,1
E6,A06343,1
E6,A06348,1
E6,A06352,1
E6,A06378,1
E6,A06391,1
E6,A06403,1
E6,A06413,1
E6,A06415,1
E6,A06418,1
E6,A06419,1
E6,A06420,1
E6,A06445,1
E6,A06471,1
E6,A06494,1
E6,A06521,1
E6,A06525,1
E6,A06527,1
E6,A06530,1
E6,A06532,1
E6,A06534,1
E6,A06538,1
E6,A06558,1
E6,A06587,1
E6,A06603,1
E6,A06606,1
E6,A06608,1
E6,A06623,1
E6,A06651,1
E6,A06669,1
E6,A06677,1
E6,A06679,1
E6,A06686,1
E6,A06697,1
E6,A06715,1
E6,A06729,1
E6,A06743,1
E6,A06744,1
E6,A06745,1
E6,A06750,1
E6,A06775,1
E6,A06780,1
E6,A06781,1
E6,A06785,1
E6,A06788,1
E6,A06819,1
E6,A06821,1
E6,A06823,1
E6,A06831,1
E6,A06838,1
E6,A06841,1
E6,A06842,1
E6,A06858,1
E6,A06861,1
E6,A06881,1
E6,A06910,1
E6,A06917,1
E6,A06924,1
E6,A06925,1
E6,A06927,1
E6,A06943,1
E6,A06952,1
E6,A06972,1
E6,A06973,1
E6,A06977,1
E6,A06980,1
E6,A06998,1
E6,A07012,1
E6,A07017,1
E6,A07051,1
E6,A07053,1
E6,A07058,1
E6,A07068,1
E6,A07081,1
E6,A07095,1
E6,A07133,1
E6,A07136,1
E6,A07146,1
E6,A07148,1
E6,A07154,1
E6,A07167,1
E6,A07175,1
E6,A07236,1
E6,A07240,1
E6,A07252,1
E6,A07263,1
E6,A07264,1
E6,A07265,1
E6,A07266,1
E6,A07273,1
E6,A07287,1
E6,A07291,1
E6,A07333,1
E6,A07351,1
E6,A07358,1
E6,A07359,1
E6,A07362,1
E6,A07364,1
E6,A07372,1
E6,A07388,1
E6,A07413,1
E6,A07426,1
E6,A07439,1
E6,A07441,1
E6,A07448,1
E6,A07472,1
E6,A07485,1
E6,A07491,1
E6,A07501,1
E6,A07503,1
E6,A07514,1
E6,A07524,1
E6,A07540,1
E6,A07572,1
E6,A07577,1
E6,A07582,1
E6,A07584,1
E6,A07599,1
E6,A07606,1
E6,A07609,1
E6,A07621,1
E6,A07652,1
E6,A07670,1
E6,A07673,1
E6,A07677,1
E6,A07705,1
E6,A07709,1
E6,A07715,1
E6,A07732,1
E6,A07781,1
E6,A07802,1
E6,A07808,1
E6,A07809,1
E6,A07810,1
E6,A07826,1
E6,A07828,1
E6,A07830,1
E6,A07838,1
E6,A07839,1
E6,A07869,1
E6,A07875,1
E6,A07877,1
E6,A07907,1
E6,A07919,1
E6,A07923,1
E6,A07930,1
E6,A07942,1
E6,A07945,1
E6,A07957,1
E6,A07960,1
E6,A07970,1
E6,A07980,1
E6,A07985,1
E6,A08009,1
E6,A08021,1
E6,A08023,1
E6,A08027,1
E6,A08051,1
E6,A08089,1
E6,A08129,1
E6,A08155,1
E6,A08160,1
E6,A08163,1
E6,A08164,1
E6,A08174,1
E6,A08175,1
E6,A08176,1
E6,A08201,1
E6,A08205,1
E6,A08244,1
E6,A08265,1
E6,A08289,1
E6,A08294,1
E6,A08296,1
E6,A08306,1
E6,A08309,1
E6,A08325,1
E6,A08341,1
E6,A08343,1
E6,A08345,1
E6,A08351,1
E6,A08354,1
E6,A08401,1
E6,A08412,1
E6,A08430,1
E6,A08442,1
E6,A08463,1
E6,A08465,1
E6,A08475,1
E6,A08487,1
E6,A08496,1
E6,A08504,1
E6,A08520,1
E6,A08556,1
E6,A08576,1
E6,A08582,1
E6,A08583,1
E6,A08616,1
E6,A08627,1
E6,A08647,1
E6,A08657,1
E6,A08685,1
E6,A08692,1
E6,A08699,1
E6,A08700,1
E6,A08706,1
E6,A08707,1
E6,A08709,1
E6,A08744,1
E6,A08751,1
E6,A08755,1
E6,A08759,1
E6,A08778,1
E6,A08797,1
E6,A08808,1
E6,A08820,1
E6,A08829,1
E6,A08831,1
E6,A08837,1
E6,A08839,1
E6,A08848,1
E6,A08856,1
E6,A08864,1
E6,A08886,1
E6,A08899,1
E6,A08928,1
E6,A08951,1
E6,A08953,1
E6,A08963,1
E6,A08974,1
E6,A08977,1
E6,A08983,1
E6,A09032,1
E6,A09045,1
E6,A09056,1
E6,A09066,1
E6,A09072,1
E6,A09091,1
E6,A09103,1
E6,A09127,1
E6,A09170,1
E6,A09185,1
E6,A09190,1
E6,A09193,1
E6,A09195,1
E6,A09196,1
E6,A09215,1
E6,A09216,1
E6,A09237,1
E6,A09238,1
E6,A09240,1
E6,A09265,1
E6,A09314,1
E6,A09326,1
E6,A09327,1
E6,A09336,1
E6,A09346,1
E6,A09379,1
E6,A09389,1
E6,A09398,1
E6,A09400,1
E6,A09432,1
E6,A09433,1
E6,A09443,1
E6,A09447,1
E6,A09449,1
E6,A09472,1
E6,A09485,1
E6,A09486,1
E6,A09504,1
E6,A09511,1
E6,A09597,1
E6,A09599,1
E6,A09629,1
E6,A09638,1
E6,A09658,1
E6,A09671,1
E6,A09694,1
E6,A09698,1
E6,A09699,1
E6,A09753,1
E6,A09756,1
E6,A09758,1
E6,A09767,1
E6,A09768,1
E6,A09770,1
E6,A09772,1
E6,A09773,1
E6,A09803,1
E6,A09805,1
E6,A09911,1
E6,A09922,1
E6,A09925,1
E6,A09928,1
E6,A09933,1
E6,A09942,1
E6,A09951,1
E6,A09956,1
E6,A09966,1
E6,A09970,1
E6,A10131,1
E6,A10133,1
E6,A10151,1
E6,A10215,1
E6,A10216,1
E6,A10288,1
E6,A10334,1
E6,A10460,1
E6,A10467,1
E6,A10519,1
E6,A10545,1
E6,A10564,1
E6,A10567,1
E6,A10574,1
E6,A10582,1
E6,A10585,1
E6,A10593,1
E6,A10652,1
E6,A10680,1
E6,A10681,1
E6,A10698,1
E6,A10700,1
E6,A10703,1
E6,A10707,1
E6,A10723,1
E6,A10741,1
E6,A10838,1
E6,A10875,1
E6,A10901,1
E6,A10942,1
E6,A10957,1
E6,A10972,1
E6,A10973,1
E6,A11000,1
E6,A11038,1
E6,A11054,1
E6,A11069,1
E6,A11092,1
E6,A11205,1
E6,A11236,1
E6,A11273,1
E6,A11275,1
E6,A11279,1
E6,A11282,1
E6,A11284,1
E6,A11296,1
E6,A11315,1
E6,A11334,1
E6,A11392,1
E6,A11411,1
E6,A11412,1
E6,A11435,1
E6,A11498,1
E6,A11520,1
E6,A11562,1
E6,A11614,1
E6,A11623,1
E6,A11652,1
E6,A11712,1
E6,A11722,1
E6,A11755,1
E6,A11874,1
E6,A11897,1
E6,A12003,1
E6,A12018,1
E6,A12021,1
E6,A12025,1
E6,A12063,1
E6,A12092,1
E6,A12098,1
E6,A12137,1
E6,A12139,1
E6,A12153,1
E6,A12182,1
E6,A12184,1
E6,A12187,1
E6,A12189,1
E6,A12194,1
E6,A12208,1
E6,A12221,1
E6,A12227,1
E6,A12231,1
E6,A12240,1
E6,A12287,1
E6,A12297,1
E6,A12299,1
E6,A12349,1
E6,A12387,1
E6,A12434,1
E6,A12528,1
E6,A12530,1
E6,A12534,1
E6,A12567,1
E6,A12574,1
E6,A12576,1
E6,A12584,1
E6,A12585,1
E6,A12588,1
E6,A12658,1
E6,A12700,1
E6,A12717,1
E6,A12719,1
E6,A12744,1
E6,A12784,1
E6,A12785,1
E6,A12786,1
E6,A12804,1
E6,A12805,1
E6,A12806,1
E6,A12810,1
E6,A12827,1
E6,A12831,1
E6,A12838,1
E6,A12853,1
E6,A12867,1
E6,A12877,1
E6,A12881,1
E6,A12899,1
E6,A12902,1
E6,A12912,1
E6,A12914,1
E6,A12922,1
E6,A12931,1
E6,A12934,1
E6,A12939,1
E6,A12945,1
E6,A12948,1
E6,A12958,1
E6,A12961,1
E6,A12971,1
E6,A12972,1
E6,A12974,1
E6,A12980,1
E6,A13000,1
E6,A13004,1
E6,A13010,1
E6,A13027,1
E6,A13041,1
E6,A13043,1
E6,A13044,1
E6,A13046,1
E6,A13056,1
E6,A13057,1
E6,A13070,1
E6,A13071,1
E6,A13078,1
E6,A13103,1
E6,A13114,1
E6,A13118,1
E6,A13123,1
E6,A13138,1
E6,A13145,1
E6,A13153,1
E6,A13183,1
E6,A13190,1
E6,A13199,1
E6,A13203,1
E6,A13204,1
E6,A13208,1
E6,A13215,1
E6,A13217,1
E6,A13218,1
E6,A13220,1
E6,A13221,1
E6,A13230,1
E6,A13232,1
E6,A13288,1
E6,A13305,1
E6,A13383,1
E6,A13394,1
E6,A13429,1
E6,A13444,1
E6,A13527,1
E6,A13548,1
E6,A13559,1
E6,A13568,1
E6,A13586,1
E6,A13587,1
E6,A13589,1
E6,A13592,1
E6,A13594,1
E6,A13660,1
E6,A13694,1
E6,A13699,1
E6,A13729,1
E6,A13734,1
E6,A13741,1
E6,A13764,1
E6,A13769,1
E6,A13773,1
E6,A13774,1
E6,A13777,1
E6,A13784,1
E6,A13794,1
E6,A13798,1
E6,A13803,1
E6,A13813,1
E6,A13821,1
E6,A13833,1
E6,A13871,1
E6,A13872,1
E6,A13875,1
E6,A13886,1
E6,A13892,1
E6,A13894,1
E6,A13897,1
E60,A00370,127
E60,A05891,74
E60,A02875,23
E60,A11493,17
E60,A03941,13
E60,A11113,12
E60,A13197,12
E60,A02382,11
E60,A05964,9
E60,A09920,9
E60,A02394,8
E60,A01926,7
E60,A06554,7
E60,A00616,6
E60,A06928,6
E60,A07242,5
E60,A07412,5
E60,A07641,5
E60,A09362,5
E60,A13460,5
E60,A13686,5
E60,A06287,4
E60,A07244,4
E60,A08930,4
E60,A09525,4
E60,A11035,4
E60,A00729,3
E60,A02008,3
E60,A02956,3
E60,A06372,3
E60,A06978,3
E60,A07164,3
E60,A09392,3
E60,A11280,3
E60,A11322,3
E60,A12766,3
E60,A13828,3
E60,A01958,2
E60,A02018,2
E60,A02025,2
E60,A02392,2
E60,A02617,2
E60,A02715,2
E60,A02948,2
E60,A03626,2
E60,A03847,2
E60,A05953,2
E60,A06302,2
E60,A06919,2
E60,A07419,2
E60,A08967,2
E60,A09032,2
E60,A11649,2
E60,A11976,2
E60,A12791,2
E60,A13116,2
E60,A13288,2
E60,A13557,2
E60,A13894,2
E60,A00297,1
E60,A00572,1
E60,A00579,1
E60,A00627,1
E60,A00678,1
E60,A00693,1
E60,A00883,1
E60,A01706,1
E60,A01964,1
E60,A02148,1
E60,A02282,1
E60,A02401,1
E60,A02442,1
E60,A02735,1
E60,A02969,1
E60,A03217,1
E60,A03548,1
E60,A03619,1
E60,A03624,1
E60,A03645,1
E60,A03842,1
E60,A04891,1
E60,A05050,1
E60,A05867,1
E60,A06204,1
E60,A06451,1
E60,A06555,1
E60,A06673,1
E60,A06737,1
E60,A06749,1
E60,A06790,1
E60,A06795,1
E60,A06875,1
E60,A06890,1
E60,A06953,1
E60,A06962,1
E60,A06969,1
E60,A07313,1
E60,A07368,1
E60,A07485,1
E60,A07839,1
E60,A07967,1
E60,A08088,1
E60,A08141,1
E60,A08178,1
E60,A08633,1
E60,A08652,1
E60,A08667,1
E60,A08817,1
E60,A08885,1
E60,A08918,1
E60,A09161,1
E60,A09188,1
E60,A09198,1
E60,A09336,1
E60,A09517,1
E60,A09603,1
E60,A09936,1
E60,A09937,1
E60,A12591,1
E60,A12874,1
E60,A13204,1
E60,A13297,1
E60,A13394,1
E60,A13412,1
E60,A13655,1
E60,A13747,1
E60,A13816,1
E60,A13860,1
E60,A13889,1
E61,A04476,46
E61,A00370,31
E61,A07242,12
E61,A08388,10
E61,A09210,9
E61,A12777,9
E61,A00297,7
E61,A03346,7
E61,A07573,7
E61,A09307,7
E61,A04467,6
E61,A09421,6
E61,A02301,4
E61,A02314,4
E61,A03626,4
E61,A02895,3
E61,A03341,3
E61,A05891,3
E61,A07460,3
E61,A03310,2
E61,A03325,2
E61,A03616,2
E61,A07313,2
E61,A07459,2
E61,A07743,2
E61,A00609,1
E61,A00610,1
E61,A00894,1
E61,A00896,1
E61,A02274,1
E61,A02302,1
E61,A02306,1
E61,A02448,1
E61,A03114,1
E61,A03318,1
E61,A03624,1
E61,A03869,1
E61,A06933,1
E61,A07395,1
E61,A07483,1
E61,A07961,1
E61,A08078,1
E61,A08909,1
E61,A12787,1
E62,A00370,56
E62,A09180,37
E62,A05849,35
E62,A08748,26
E62,A12807,22
E62,A11507,20
E62,A06470,19
E62,A08874,16
E62,A03889,15
E62,A13116,15
E62,A02585,12
E62,A13557,11
E62,A11411,10
E62,A12333,9
E62,A05840,8
E62,A08507,7
E62,A13197,7
E62,A02301,6
E62,A11537,6
E62,A05393,5
E62,A07921,5
E62,A00739,4
E62,A02282,4
E62,A08164,4
E62,A00685,3
E62,A02597,3
E62,A03265,3
E62,A03794,3
E62,A06530,3
E62,A07242,3
E62,A07445,3
E62,A08724,3
E62,A08902,3
E62,A11105,3
E62,A11451,3
E62,A12327,3
E62,A00705,2
E62,A01130,2
E62,A02210,2
E62,A03290,2
E62,A06522,2
E62,A06995,2
E62,A07232,2
E62,A07555,2
E62,A07837,2
E62,A08441,2
E62,A08543,2
E62,A09920,2
E62,A10052,2
E62,A11387,2
E62,A11427,2
E62,A11503,2
E62,A11516,2
E62,A11520,2
E62,A12328,2
E62,A12837,2
E62,A13209,2
E62,A13222,2
E62,A13568,2
E62,A00572,1
E62,A00595,1
E62,A00686,1
E62,A00688,1
E62,A00729,1
E62,A00777,1
E62,A00906,1
E62,A01205,1
E62,A02274,1
E62,A02284,1
E62,A02382,1
E62,A03318,1
E62,A03325,1
E62,A03346,1
E62,A03362,1
E62,A03440,1
E62,A03481,1
E62,A03815,1
E62,A03928,1
E62,A04180,1
E62,A05104,1
E62,A05392,1
E62,A05430,1
E62,A05951,1
E62,A05990,1
E62,A06027,1
E62,A06028,1
E62,A06117,1
E62,A06204,1
E62,A06309,1
E62,A06425,1
E62,A06705,1
E62,A06890,1
E62,A07051,1
E62,A07253,1
E62,A07313,1
E62,A07528,1
E62,A07532,1
E62,A07584,1
E62,A07621,1
E62,A08049,1
E62,A08077,1
E62,A08276,1
E62,A08408,1
E62,A08475,1
E62,A08652,1
E62,A08675,1
E62,A08814,1
E62,A09044,1
E62,A09193,1
E62,A09195,1
E62,A09245,1
E62,A09962,1
E62,A09970,1
E62,A10047,1
E62,A10050,1
E62,A11104,1
E62,A11117,1
E62,A11128,1
E62,A11356,1
E62,A11380,1
E62,A11401,1
E62,A11407,1
E62,A11410,1
E62,A11418,1
E62,A11424,1
E62,A11459,1
E62,A11501,1
E62,A11551,1
E62,A11601,1
E62,A11866,1
E62,A12348,1
E62,A12354,1
E62,A12419,1
E62,A12813,1
E62,A12820,1
E62,A12827,1
E62,A12862,1
E62,A12864,1
E62,A12883,1
E62,A13007,1
E62,A13118,1
E62,A13140,1
E62,A13212,1
E62,A13321,1
E62,A13655,1
E62,A13658,1
E62,A13682,1
E62,A13881,1
E63,A08859,422
E63,A06470,214
E63,A03889,82
E63,A00370,38
E63,A03145,32
E63,A03622,30
E63,A13655,29
E63,A07368,22
E63,A09920,18
E63,A07921,17
E63,A13557,17
E63,A02774,16
E63,A13197,15
E63,A02555,11
E63,A06416,11
E63,A11574,11
E63,A00297,10
E63,A02008,10
E63,A07313,10
E63,A08240,10
E63,A01283,8
E63,A03813,8
E63,A06453,8
E63,A06609,8
E63,A07108,8
E63,A09256,8
E63,A10133,8
E63,A00602,7
E63,A00748,7
E63,A09421,7
E63,A00371,6
E63,A03794,6
E63,A05891,6
E63,A06204,6
E63,A07508,6
E63,A07746,6
E63,A09336,6
E63,A11104,6
E63,A03001,5
E63,A06829,5
E63,A06915,5
E63,A07025,5
E63,A07302,5
E63,A08251,5
E63,A09200,5
E63,A12479,5
E63,A13592,5
E63,A00172,4
E63,A00294,4
E63,A01501,4
E63,A02990,4
E63,A03120,4
E63,A04111,4
E63,A06336,4
E63,A07081,4
E63,A07116,4
E63,A07123,4
E63,A07528,4
E63,A07555,4
E63,A07610,4
E63,A09389,4
E63,A09656,4
E63,A00308,3
E63,A00326,3
E63,A00611,3
E63,A03325,3
E63,A03628,3
E63,A03679,3
E63,A06048,3
E63,A06283,3
E63,A06337,3
E63,A07146,3
E63,A07283,3
E63,A07333,3
E63,A08387,3
E63,A09635,3
E63,A10578,3
E63,A10755,3
E63,A11712,3
E63,A11898,3
E63,A12484,3
E63,A00327,2
E63,A00572,2
E63,A00822,2
