销方单位代号,价税合计
A10324,127.0
A10325,420.0
A10326,93.0
A10327,200.0
A10328,7200.0
A10329,830.0
A10330,4969719.39
A10331,511.0
A10332,2615.0699999999997
A10333,1396.0
A10334,410204.26999999996
A10335,21632.25
A10336,11380.0
A10337,21878.68
A10338,8000.0
A10339,998.0
A10340,784.0
A10341,400.0
A10342,969.0
A10343,368.0
A10344,107.0
A10345,54071.14
A10346,100.0
A10347,138.0
A10348,738.0
A10349,2950.0
A10350,910.0
A10351,453.0
A10352,1048.0
A10353,538.0
A10354,178.0
A10355,1360.0
A10356,131380.0
A10357,2320.0
A10358,12663.0
A10359,69.0
A10360,1308.0
A10361,29549.0
A10362,7570.0
A10363,203.0
A10364,381150.0
A10365,61065.0
A10366,386.0
A10367,30.0
A10368,3739.0
A10369,450.0
A10370,4832.0
A10371,16776.91
A10372,992.0
A10373,151.0
A10374,6545.0
A10375,1072.0
A10376,754.0
A10377,126.0
A10378,345.0
A10379,18000.0
A10380,627.0
A10381,336.0
A10382,151.0
A10383,168.0
A10384,375.0
A10385,455.0
A10386,148.0
A10387,111.0
A10388,568.0
A10389,1344.0
A10390,214.0
A10391,1108.0
A10392,6000.0
A10393,908.0
A10394,260.0
A10395,400.0
A10396,488.0
A10397,972.0
A10398,285.0
A10399,2357.8
A10400,7030.0
A10401,2930.0
A10402,8354.0
A10403,709.0
A10404,544.0
A10405,1082.0
A10406,3484.0
A10407,1456.0
A10408,588.0
A10409,485.0
A10410,470.0
A10411,534.0
A10412,5850.0
A10413,4605.0
A10414,6757.2
A10415,10103.8
A10416,5508.0
A10417,4036.0
A10418,494.0
A10419,1030.0
A10420,604.0
A10421,92.6
A10422,4614.0
A10423,158539.14
A10424,877.4300000000001
A10425,139.0
A10426,500.0
A10427,6900.0
A10428,467903.00000000006
A10429,1000.0
A10430,100110.0
A10431,3190.0
A10432,755.0
A10433,3703.0
A10434,2324.0
A10435,840.0
A10436,110.0
A10437,367.0
A10438,2265.0
A10439,2280.0
A10440,1014.0
A10441,1708.0
A10442,9270.0
A10443,141.0
A10444,270.0
A10445,1709.0
A10446,1350.0
A10447,159.0
A10448,2789.0
A10449,1512.0
A10450,1700.0
A10451,500.0
A10452,228000.0
A10453,17092.0
A10454,12798.0
A10455,336.0
A10456,5400.0
A10457,3600.0
A10458,744.0
A10459,474.0
A10460,1238.0
A10461,836.0
A10462,325.0
A10463,2680.0
A10464,8856.0
A10465,1328.0
A10466,225105.4
A10467,18088.0
A10468,89055.0
A10469,2176.0
A10470,7271.0
A10471,21810.0
A10472,3727.0
A10473,200.0
A10474,829.0
A10475,12289.0
A10476,275.0
A10477,277956.8
A10478,7303.0
A10479,2163.0
A10480,250000.0
A10481,180.0
A10482,816086.7
A10483,439116.4
A10484,3700.0
A10485,562000.0
A10486,1335.7
A10487,400.0
A10488,200.0
A10489,17290.0
A10490,1268462.0
A10491,13090.45
A10492,6830.0
A10493,496.0
A10494,2363035.2700000005
A10495,209.3
A10496,67402.99
A10497,2618.0
A10498,3095.3
A10499,186.2
A10500,714935.5
A10501,1018432.0
A10502,10878023.899999999
A10503,4308.0
A10504,869.12
A10505,1256357.6799999997
A10506,1665775.0
A10507,3802837.0599999996
A10508,1760.0
A10509,625.0
A10510,2300010.31
A10511,900.0
A10512,680.0
A10513,54587.0
A10514,500.0
A10515,63.0
A10516,520000.0
A10517,1300.0
A10518,1000.0
A10519,604.0
A10520,2760.0
A10521,800.0
A10522,20000.0
A10523,200.0
A10524,10200.0
A10525,700.0
A10526,328.0
A10527,756.0
A10528,1199.0
A10529,4699.0
A10530,687.0
A10531,3480.0
A10532,90102.84
A10533,678581.0399999999
A10534,3390.0
A10535,586070.0
A10536,36695.0
A10537,3416.0
A10538,31720.0
A10539,393427.60000000003
A10540,1343.0
A10541,19300.0
A10542,18138.0
A10543,58200.0
A10544,3200.0
A10545,2115.0
A10546,10000.0
A10547,978.0
A10548,16800.0
A10549,378.0
A10550,25200.0
A10551,85300.0
A10552,309.85
A10553,125525.0
A10554,7000.0
A10555,1814.4
A10556,5475.6
A10557,618.6
A10558,155.8
A10559,182770.0
A10560,13800.0
A10561,1236.9
A10562,2454959.7600000002
A10563,6400.0
A10564,6900.0
A10565,158.0
A10566,241.5
A10567,2275613.7800000003
A10568,132.0
A10569,219.0
A10570,1950.0
A10571,355.0
A10572,240.0
A10573,1146750.4100000006
A10574,333177.52
A10575,264543.86
A10576,774.0
A10577,500.0
A10578,1598.0
A10579,546.0
A10580,1238254.54
A10581,1170.0
A10582,202.0
A10583,210.0
A10584,1116.0
A10585,15738.4
A10586,48019.62
A10587,102359.34
A10588,112682.03999999998
A10589,27047.8
A10590,17421.42
A10591,245855.38999999998
A10592,260.0
A10593,718.0
A10594,700.0
A10595,4629.0
A10596,278503.07
A10597,8450.8
A10598,96.0
A10599,42600.490000000005
A10600,696.0
A10601,40000.0
A10602,2182.0
A10603,950.0
A10604,6800.0
A10605,9606920.95
A10606,3980.0
A10607,4800.0
A10608,722520.0
A10609,1440.0
A10610,169.0
A10611,758.0
A10612,8674.9
A10613,59675.0
A10614,161029.91999999998
A10615,5234.7699999999995
A10616,3200.0
A10617,95800.0
A10618,1377.0
A10619,8132.0
A10620,7150.0
A10621,920.0
A10622,1315.0
A10623,679.0
A10624,9710.2
A10625,660.0
A10626,9591.0
A10627,1200.0
A10628,140.0
A10629,300.0
A10630,1730.0
A10631,1670.0
A10632,97.5
A10633,2056.0
A10634,370.0
A10635,3112.0
A10636,3131.0
A10637,320.0
A10638,550.0
A10639,5690.0
A10640,138.0
A10641,1284.0
A10642,7299.0
A10643,9763.5
A10644,470.0
A10645,3344.0
A10646,4301.0
A10647,43937.0
A10648,239.0
A10649,395.0
A10650,1680.0
A10651,1500.0
A10652,634.0
A10653,242.96
A10654,160.0
A10655,84.0
A10656,13092.0
A10657,12517.0
A10658,1270.0
A10659,493.0
A10660,486.0
A10661,36680.0
A10662,1400.0
A10663,4250.0
A10664,720000.0
A10665,18000.0
A10666,1780.0
A10667,25119.09
A10668,738.0
A10669,631.7
A10670,396.0
A10671,163.0
A10672,123.0
A10673,8011.0
A10674,3326.0
A10675,37496.0
A10676,729.0
A10677,4500.28
A10678,708.0
A10679,1201.0
A10680,18074.0
A10681,5000.0
A10682,899.0
A10683,1404.0
A10684,1442.0
A10685,6820.0
A10686,3332.0
A10687,999.0
A10688,45000.0
A10689,346.0
A10690,1617.0
A10691,2410.0
A10692,320.0
A10693,321928.36000000004
A10694,20009.03
A10695,500.0
A10696,1319.0
A10697,953.0
A10698,5849584.080000001
A10699,2623.0
A10700,1037921.77
A10701,480.0
A10702,503.0
A10703,7943.0
A10704,1260.0
A10705,192.0
A10706,187.0
A10707,756.0
A10708,9480.0
A10709,422.0
A10710,829.0
A10711,5475.0
A10712,33370.6
A10713,2812.0
A10714,762.0
A10715,10571.0
A10716,659.0
A10717,570.0
A10718,2180.0
A10719,2800.0
A10720,11989.98
A10721,113.0
A10722,500.0
A10723,9182.0
A10724,4539.0
A10725,2824.0
A10726,564.0
A10727,962.9
A10728,1150.0
A10729,374890.0
A10730,495.0
A10731,4056.0
A10732,24600.0
A10733,3332.0
A10734,24000.0
A10735,1300.0
A10736,5701.0
A10737,7222.0
A10738,26900.0
A10739,38010.0
A10740,15806.0
A10741,71057.0
A10742,27100.0
A10743,3408.4
A10744,2551.0
A10745,4268.0
A10746,16410.0
A10747,824.0
A10748,1700.0
A10749,101.0
A10750,295.0
A10751,100.0
A10752,295.0
A10753,643.0
A10754,1220.0
A10755,17294.989999999998
A10756,90.0
A10757,444.0
A10758,203.0
A10759,69000.0
A10760,3110.0
A10761,10315.0
A10762,733.0
A10763,4443.0
A10764,3115.0
A10765,303.0
A10766,4093.0
A10767,112406.0
A10768,3016.0
A10769,222003.0
A10770,203.0
A10771,3132.0
A10772,119.0
A10773,14262.0
A10774,392.0
A10775,12484.0
A10776,17522.4
A10777,25180.0
A10778,376.0
A10779,1631.0
A10780,2439.0
A10781,1935.0
A10782,3556.0
A10783,1109.0
A10784,1056303.35
A10785,2685.6
A10786,5100.0
A10787,2182759.71
A10788,2840.0
A10789,313434.0
A10790,2368.0
A10791,900.0
A10792,11986.0
A10793,5399.0
A10794,13132.0
A10795,650.0
A10796,723.0
A10797,586.0
A10798,1428.0
A10799,4161.0
A10800,601.0
A10801,4581.9400000000005
A10802,108.0
A10803,1878.0
A10804,43600.0
A10805,2228.0
A10806,18874.0
A10807,2900.0
A10808,3600.0
A10809,202.0
A10810,1282.0
A10811,259.0
A10812,32.0
A10813,611.0
A10814,3313.0
A10815,2200.0
A10816,173.0
A10817,9624.0
A10818,730.0
A10819,6619.0
A10820,349.0
A10821,1538.0
A10822,84418.59999999999
A10823,517.0
A10824,2350.0
A10825,161.0
A10826,799.0
A10827,41809.0
A10828,8056.0
A10829,2541.0
A10830,454.29
A10831,1139.0
A10832,863.0
A10833,701.0
A10834,2583.0
A10835,463.0
A10836,20970.0
A10837,3189.0
A10838,7944.0
A10839,777475.0
A10840,11533.0
A10841,279.0
A10842,106121.0
A10843,1810.0
A10844,3729.0
A10845,697.0
A10846,3346.0
A10847,1000000.0
A10848,560.0
A10849,375.0
A10850,59300.0
A10851,3030.0
A10852,397.0
A10853,535.0
A10854,144.0
A10855,337.0
A10856,959.0
A10857,120.0
A10858,26414.0
A10859,176.0
A10860,10000.0
A10861,2625.0
A10862,1874.0
A10863,1932.0
A10864,580.0
A10865,196.0
A10866,2635.0
A10867,2800.0
A10868,3240.0
A10869,370.0
A10870,5344.0
A10871,118.0
A10872,1333.0
A10873,1148.0
A10874,3906.0
A10875,9413.0
A10876,97362.0
A10877,296.0
A10878,847.0
A10879,1747.0
A10880,226.0
A10881,180.0
A10882,571415.0
A10883,239.0
A10884,30320.0
A10885,1607.0
A10886,11829.0
A10887,3016.0
A10888,2682.0
A10889,376.0
A10890,16768.0
A10891,1810.0
A10892,178.0
A10893,2010.0
A10894,1068.0
A10895,3275.0
A10896,4734.0
A10897,358.0
A10898,31590.0
A10899,241561.0
A10900,1835.0
A10901,21248.0
A10902,744095.4
A10903,5326098.0
A10904,1990.0
A10905,1727.0
A10906,21977.120000000003
A10907,5671.0
A10908,22308.0
A10909,1322.0
A10910,319.0
A10911,2749.0
A10912,35375.0
A10913,594.0
A10914,203.0
A10915,1741.0
A10916,507.0
A10917,3143254.4299999997
A10918,528398.04
A10919,310.0
A10920,217447.0
A10921,2000.0
A10922,1569800.4000000001
A10923,285000.0
A10924,47476.9
A10925,187671.0
A10926,500.0
A10927,580559.3
A10928,315.0
A10929,6250.0
A10930,3193.0
A10931,6204.0
A10932,139.89
A10933,360804.97
A10934,2384.0
A10935,915.0
A10936,516395.80000000005
A10937,41161.45
A10938,508.0
A10939,33.0
A10940,1267.0
A10941,424.0
A10942,9465.6
A10943,8600.0
A10944,124.0
A10945,1680.0
A10946,8901679.749999996
A10947,2247533.9200000004
A10948,2512507.71
A10949,1337890.1600000001
A10950,258100.0
A10951,3866905.650000001
A10952,1385616.3200000005
A10953,141.6
A10954,518.0
A10955,78.7
A10956,244317.30000000022
A10957,1814.6299999999999
A10958,114172.0
A10959,300000.0
A10960,559202.03
A10961,38.0
A10962,1194.0
A10963,2543.0
A10964,193.0
A10965,56250.0
A10966,400.0
A10967,72783.2
A10968,50978.2
A10969,256560.67999999996
A10970,186800.0
A10971,95300.0
A10972,174.0
A10973,130.0
A10974,3960.0
A10975,330.0
A10976,456.0
A10977,103914.0
A10978,112918.6
A10979,245207.52000000002
A10980,1600.0
A10981,441745.0
A10982,295889.0
A10983,10000.0
A10984,3306761.590000001
A10985,400.0
A10986,222000.0
A10987,84.95
A10988,175825.0
A10989,448.12
A10990,165768419.59000006
A10991,713.7
A10992,251943.0
A10993,573.0
A10994,1774.0
A10995,430.0
A10996,518.0
A10997,8020.0
A10998,66646.0
A10999,5205.0
A11000,1118.0
A11001,300.0
A11002,3155.0
A11003,3342.0
A11004,356.0
A11005,885.0
A11006,438.0
A11007,2554.0
A11008,276.0
A11009,704.0
A11010,4221459.92
A11011,0.0
A11012,266.0
A11013,6424.0
A11014,1140.0
A11015,1254.0
A11016,1520.0
A11017,189.3
A11018,339.0
A11019,4324.8
A11020,2817.0
A11021,230458.0
A11022,5600.0
A11023,276.0
A11024,1824.0
A11025,1144.0
A11026,21716.0
A11027,4317.25
A11028,3252.0
A11029,78.0
A11030,603.0
A11031,306.0
A11032,414.0
A11033,138.0
A11034,5797.23
A11035,11417.46
A11036,134.0
A11037,89.8
A11038,299.0
A11039,283.0
A11040,31500.0
A11041,191.0
A11042,445.0
A11043,640.0
A11044,1032.0
A11045,860.0
A11046,5834.0
A11047,2212.0
A11048,30000.0
A11049,820.0
A11050,1000.0
A11051,530.45
A11052,1018.0
A11053,4202.4
A11054,431.0
A11055,190.0
A11056,960.0
A11057,998.0
A11058,2280.0
A11059,150.0
A11060,174.0
A11061,370.0
A11062,3630.0
A11063,5117.0
A11064,20595.0
A11065,320.0
A11066,750.0
A11067,300000.0
A11068,360.0
A11069,808.8
A11070,14436.0
A11071,15528.0
A11072,4122.0
A11073,1996.0
A11074,1063052.0
A11075,2600.0
A11076,39945.0
A11077,2942.0
A11078,10127.0
A11079,480.0
A11080,5000.0
A11081,1646.0
A11082,627.0
A11083,4348.0
A11084,3306.0
A11085,4860.0
A11086,1271.0
A11087,29201.0
A11088,318.0
A11089,565800.0
A11090,142.0
A11091,1902597.58
A11092,952.0
A11093,176.0
A11094,17885.0
A11095,32928631.73
A11096,165.0
A11097,139.0
A11098,161057.0
A11099,190.0
A11100,909.0
A11101,399.0
A11102,1788.0
A11103,9900.0
A11104,16021.89
A11105,31913.829999999998
A11106,38820.0
A11107,44.0
A11108,24.0
A11109,10624.0
A11110,7117.12
A11111,1509785.0
A11112,195.0
A11113,128182.79000000001
A11114,830.0
A11115,11186.0
A11116,2150.0
A11117,1580.0
A11118,150.0
A11119,2520.0
A11120,470.0
A11121,8059.25
A11122,31800.0
A11123,7996.0
A11124,1195.0
A11125,1040.0
A11126,1660.0
A11127,100.0
A11128,6805.05
A11129,1500.0
A11130,560.0
A11131,140.0
A11132,1274000.0
A11133,538.0
A11134,14515.0
A11135,590.0
A11136,723.0
A11137,560.0
A11138,390.0
A11139,17287.2
A11140,1400.0
A11141,1908.0
A11142,9250.0
A11143,238.0
A11144,200000.0
A11145,964.0
A11146,1486393.8600000003
A11147,6020.4
A11148,200000.0
A11149,960.0
A11150,135560.0
A11151,332.0
A11152,16379.0
A11153,14496.0
A11154,35998.2
A11155,4497.0
A11156,7616.5
A11157,600.0
A11158,1663.31
A11159,847495.5
A11160,240.0
A11161,7500.0
A11162,178.0
A11163,96174.72999999998
A11164,13658.0
A11165,7500.0
A11166,16000.0
A11167,10632.0
A11168,2416.0
A11169,634.0
A11170,166.0
A11171,907.0
A11172,1060.0
A11173,1007.0
A11174,3000.0
A11175,1040.0
A11176,368.0
A11177,80.0
A11178,3948.0
A11179,148.0
A11180,23000.0
A11181,492.0
A11182,5167.0
A11183,1973.0
A11184,869.0
A11185,38806.55
A11186,59289.99
A11187,376.0
A11188,528.0
A11189,9825.5
A11190,380.0
A11191,906.0
A11192,783.0
A11193,6551.0
A11194,100.0
A11195,768.0
A11196,429.0
A11197,414.0
A11198,100000.0
A11199,361.0
A11200,122.0
A11201,1156.0
A11202,6500.0
A11203,98000.0
A11204,198000.0
A11205,24614.54
A11206,1130.0
A11207,308.0
A11208,1100.0
A11209,2830.0
A11210,1491.0
A11211,207150.0
A11212,248.0
A11213,175.0
A11214,644.0
A11215,5226.339999999999
A11216,383.25
A11217,860.0
A11218,325.0
A11219,295.0
A11220,473984.0
A11221,143637.0
A11222,618.0
A11223,1214155.0
A11224,410016.0
A11225,2880.0
A11226,100000.0
A11227,634761.0
A11228,219933.0
A11229,9620.0
A11230,50000.0
A11231,93930.0
A11232,1131155.0
A11233,774.0
A11234,25507.0
A11235,246132.0
A11236,2079.9700000000003
A11237,136500.0
A11238,831.0
A11239,482.0
A11240,7400.0
A11241,480.0
A11242,175.0
A11243,120120.0
A11244,190000.0
A11245,9900.0
A11246,248.0
A11247,158.0
A11248,510.0
A11249,5510.0
A11250,295.0
A11251,2610.0
A11252,222.0
A11254,32000.0
A11255,5460.0
A11256,100000.0
A11257,1912.0
A11258,306.0
A11259,215335.46000000005
A11260,536794.0
A11261,423250.0
A11262,802.0
A11263,672.0
A11264,8841.0
A11265,126073.0
A11266,1232.0
A11267,570.0
A11268,380.0
A11269,1758.0
A11270,1386.0
A11271,474.0
A11272,5539.0
A11273,394197.1
A11274,242.0
A11275,365.0
A11276,1250.0
A11277,406392.88
A11278,200.0
A11279,237.0
A11280,24798.9
A11281,458.0
A11282,9263.0
A11283,1332.0
A11284,12556.0
A11285,4500.0
A11286,1268.0
A11287,5124.0
A11288,887.0
A11289,2006.0
A11290,10083.0
A11291,409.0
A11292,425.0
A11293,500.0
A11294,82.0
A11295,148.0
A11296,3103.0
A11297,315.0
A11298,2160.0
A11299,936.0
A11300,198.0
A11301,212.0
A11302,906.0
A11303,100.0
A11304,352.0
A11305,739.0
A11306,390.0
A11307,1418.0
A11308,651.0
A11309,629.0
A11310,325.0
A11311,888.0
A11312,298.0
A11313,396.0
A11314,22100.0
A11315,2021.0
A11316,268.0
A11317,4426.28
A11318,1080.0
A11319,4705.0
A11320,3083.0
A11321,2332.0
A11322,30232.0
A11323,1218.0
A11324,350.0
A11325,16299.0
A11326,13500.0
A11327,5970.0
A11328,496.0
A11329,53590.0
A11330,130.0
A11331,4960.0
A11332,290.51
A11333,100.0
A11334,65344.4
A11335,2482.0
A11336,9651.0
A11337,3782.0
A11338,6069.0
A11339,15895.0
A11340,145.0
A11341,308.0
A11342,223.0
A11343,728.0
A11344,330000.0
A11345,23456.4
A11346,8877.0
A11347,205.0
A11348,235.0
A11349,767.0
A11350,815.0
A11351,1451.0
A11352,185.0
A11353,116.0
A11354,2890.0
A11355,496.0
A11356,8628.0
A11357,18073.0
A11358,1415.0
A11359,1505.96
A11360,255.0
A11361,826.0
A11362,4215.0
A11363,299.0
A11364,500.0
A11365,1274199.0
A11366,200.0
A11367,394.0
A11368,4966.0
A11369,100000.0
A11370,9000.0
A11371,1813.23
A11372,50000.0
A11373,3000.0
A11374,30055.6
A11375,504.0
A11376,198760.71
A11377,193.0
A11378,1108.0
A11379,13565983.220000003
A11380,32386.0
A11381,109.0
A11382,84.0
A11383,98.0
A11384,658.0
A11385,1809.0
A11386,65.0
A11387,5409.0
A11388,376.0
A11389,262.0
A11390,292.0
A11391,182.31
A11392,382.0
A11393,580.0
A11394,36684.0
A11395,1117.0
A11396,609.0
A11397,156.0
A11398,220.0
A11399,134.0
A11400,799.0
A11401,504.0
A11402,411.0
A11403,621.0
A11404,360.0
A11405,499.0
A11406,11634.0
A11407,3522.0
A11408,712.0
A11409,2801.0
A11410,325.0
A11411,495991.80000000005
A11412,100000.0
A11413,1925.0
A11414,24999.0
A11415,5929.0
A11416,37728.84
A11417,2100.0
A11418,1869.0
A11419,438.0
A11420,40800.0
A11421,33156.0
A11422,1037.56
A11423,139.0
A11424,230.0
A11425,1750.0
A11426,2035.0
A11427,4467030.450000001
A11428,395.0
A11429,150.0
A11430,318.0
A11431,160.0
A11432,10196.0
A11433,69004.85
A11434,366.0
A11435,130.0
A11436,1200.0
A11437,175.0
A11438,278918.55
A11439,421.0
A11440,3000.0
A11441,5350.0
A11442,215.0
A11443,628.0
A11444,836.0
A11445,2970.0
A11446,488.0
A11447,10040.0
A11448,1860.0
A11449,550.0
A11450,616.0
A11451,8868.8
A11452,318.0
A11453,908.0
A11454,360.0
A11455,429.0
A11456,2700.0
A11457,108.0
A11458,900.0
A11459,622902.84
A11460,5006.0
A11461,208.0
A11462,262.0
A11463,33154.8
A11464,255.0
A11465,557.0
A11466,770.0
A11467,490.0
A11468,3650.0
A11469,370.0
A11470,655.0
A11471,140.0
A11472,400.0
A11473,608.0
A11474,177.0
A11475,962.0
A11476,417.0
A11477,211.0
A11478,794.0
A11479,526.0
A11480,767.35
A11481,200.0
A11482,25736.0
A11483,400.0
A11484,850.0
A11485,450.0
A11486,180.0
A11487,523.0
A11488,270.0
A11489,22616.18
A11490,1507.0
A11491,845.0
A11492,155561.6
A11493,7965.0
A11494,2735.0
A11495,1844.0
A11496,1009.0
A11497,21929.0
A11498,655.0
A11499,137.0
A11500,180.0
A11501,2573.0
A11502,74.0
A11503,23518.4
A11504,194.0
A11505,873.0
A11506,396.0
A11507,4266.0
A11508,527.0
A11509,235.0
A11510,162.0
A11511,393.0
A11512,96.0
A11513,137.0
A11514,220.0
A11515,383.0
A11516,1241.0
A11517,347.0
A11518,246.0
A11519,515.0
A11520,776.0
A11521,304.0
A11522,524.0
A11523,424.0
A11524,8255.0
A11525,2400.0
A11526,238.0
A11527,697.0
A11528,109.0
A11529,1312.0
A11530,828.0
A11531,5831.0
A11532,1732.0
A11533,300.0
A11534,5100.0
A11535,19184.8
A11536,516.0
A11537,1667.0
A11538,130.0
A11539,4603.0
A11540,3750.0
A11541,275.0
A11542,132.0
A11543,2022.72
A11544,748.0
A11545,613.0
A11546,567.0
A11547,169.0
A11548,8912.0
A11549,2366.0
A11550,236.0
A11551,800.0
A11552,1006.0
A11553,300.0
A11554,2457.0
A11555,638.0
A11556,540.0
A11557,646.0
A11558,230.0
A11559,1472.0
A11560,78.0
A11561,69900.0
A11562,4071.0
A11563,9700.0
A11564,12200.0
A11565,3200.0
A11566,162.0
A11567,100.0
A11568,1600.0
A11569,1195.0
A11570,4098.0
A11571,16098.0
A11572,585.0
A11573,2935.0
A11574,276740.0
A11575,245.0
A11576,1572.0
A11577,180.0
A11578,615.0
A11579,1220.0
A11580,2567.0
A11581,1260.0
A11582,26172.0
A11583,570000.0
A11584,866975.0
A11585,616.0
A11586,633.0
A11587,2920.0
A11588,40477.240000000005
A11589,164.0
A11590,149.0
A11591,19300.0
A11592,989.0
A11593,480.0
A11594,2388.0
A11595,540.0
A11596,784.0
A11597,789.0
A11598,19000.0
A11599,1894.0
A11600,111.0
A11601,470.0
A11602,19571.0
A11603,198.0
A11604,1059.0
A11605,334.0
A11606,5000.0
A11607,888.0
A11608,25000.0
A11609,1148.0
A11610,340.0
A11611,44550.0
A11612,198.0
A11613,4259.0
A11614,1897.0
A11615,30800.0
A11616,499.0
A11617,35149.0
A11618,2334.07
A11619,268.0
A11620,1758.0
A11621,209.5
A11622,69.0
A11623,121839.31
A11624,16759.859999999997
A11625,28474.34
A11626,15680.0
A11627,2043.0
A11628,1940.0
A11629,7595.0
A11630,3700.0
A11631,18000.0
A11632,1039.0
A11633,2260.3
A11634,9893.24
A11635,48506.16
A11636,2300.0
A11637,500.0
A11638,29763.25
A11639,500.0
A11640,500.0
A11641,11536.0
A11642,25330.25
A11643,25224.0
A11644,10000.0
A11645,197976.0
A11646,3460.0
A11647,238553.0
A11648,445.0
A11649,4042.0
A11650,757.0
A11651,0.0
A11652,1650.0
A11653,3683.0
A11654,798.0
A11655,49000.0
A11656,29806.0
A11657,99030.0
A11658,370427.0
A11659,360.0
A11660,398.98
A11661,2199.0
A11662,847.8
A11663,20726.0
A11664,6316.0
A11665,430.0
A11666,50000.0
A11667,208151.28
A11668,1866.04
A11669,1700000.0
A11670,1124.0
A11671,7800.0
A11672,940011.0
A11673,840.0
A11674,266.0
A11675,895.0
A11676,600022.1199999999
A11677,21384.0
A11678,7506.28
A11679,14044775.0
A11680,55360.0
A11681,258720.0
A11682,120000.0
A11683,1720.0
A11684,32549.6
A11685,517.0
A11686,200.0
A11687,125.0
A11688,584.4
A11689,884.0
A11690,572.0
A11691,1224.0
A11692,229.0
A11693,600.0
A11694,185.0
A11695,2373.0
A11696,11935.9
A11697,694.0
A11698,1000.0
A11699,288.0
A11700,354.0
A11701,2924.0
A11702,1326.0
A11703,5845.0
A11704,23990.0
A11705,14400.0
A11706,566.0
A11707,32838.0
A11708,271.3
A11709,2785.0
A11710,2128.0
A11711,179.0
A11712,555968.64
A11713,72800.0
A11714,458.0
A11715,888.0
A11716,585.0
A11717,18300.0
A11718,7800.0
A11719,5000.0
A11720,179.0
A11721,19856.0
A11722,168.0
A11723,2734.0
A11724,388.0
A11725,360.0
A11726,353.0
A11727,380.0
A11728,522.0
A11729,740.0
A11730,96993.97
A11731,139469.0
A11732,114.0
A11733,4416.0
A11734,1320.0
A11735,652.0
A11736,1541.0
A11737,502.0
A11738,2202.1800000000003
A11739,736.0
A11740,1684.0
A11741,14057.0
A11742,150.0
A11743,468.0
A11744,1017.0
A11745,242.0
A11746,119.0
A11747,3086.0
A11748,2077.0
A11749,2400.0
A11750,1915.8
A11751,17917.0
A11752,1143.0
A11753,1230.0
A11754,74.0
A11755,227117.0
A11756,173.0
A11757,547.05
A11758,349031.64
A11759,756.0
A11760,394.0
A11761,370.0
A11762,820.0
A11763,6299.0
A11764,200.0
A11765,200.0
A11766,442.0
A11767,3000.0
A11768,4003.0
A11769,2850.0
A11770,2381.0
A11771,683.0
A11772,12020.0
A11773,1514.2899999999995
A11774,1159.0
A11775,240.0
A11776,6470.0
A11777,3980.0
A11778,252.0
A11779,598.0
A11780,499.0
A11781,4000.0
A11782,164.0
A11783,858.0
A11784,37000.0
A11785,200.0
A11786,245.0
A11787,240.0
A11788,860.0
A11789,1905.0
A11790,12675.0
A11791,779.0
A11792,34069.5
A11793,2640.0
A11794,295.0
A11795,3933.0
A11796,7117.0
A11797,8378.0
A11798,733.0
A11799,362.0
A11800,15980.0
A11801,3419.0
A11802,471.0
A11803,611.0
A11804,369.0
A11805,4417.0
A11806,194.0
A11807,3714.0
A11808,2358.0
A11809,1424.0
A11810,67853.0
A11811,248.31
A11812,776.0
A11813,11760.0
A11814,1436.0
A11815,2759.0
A11816,366.0
A11817,7977.0
A11818,9344.0
A11819,268.0
A11820,240.0
A11821,8407.0
A11822,262800.0
A11823,2973.0
A11824,1320.0
A11825,45.0
A11826,33046.6
A11827,398.0
A11828,1013.0
A11829,22008.0
A11830,2141.0
A11831,1299.0
A11832,4755529.0
A11833,1010.0
A11834,20855.0
A11835,152.7
A11836,800.0
A11837,600.0
A11838,6722.0
A11839,23126.0
A11840,24325.0
A11841,16975.7
A11842,4530.0
A11843,889.0
A11844,1500.0
A11845,1692888.92
A11846,1828.0
A11847,788.0
A11848,2461.0
A11849,2019.0
A11850,2493.0
A11851,1845.0
A11852,2024.0
A11853,160.2
A11854,688.0
A11855,426.0
A11856,4580.0
A11857,971.0
A11858,2209776.0
A11859,990.0
A11860,2921.0
A11861,227800.0
A11862,313.6
A11863,1186.0
A11864,96.0
A11865,797.0
A11866,4045.0
A11867,554.0
A11868,188.0
A11869,20584.41
A11870,17400.0
A11871,1394.8
A11872,260.96
A11873,228300.0
A11874,4704.0
A11875,515660.0
A11876,633590.0
A11877,39.0
A11878,9962.0
A11879,96000.0
A11880,12.9
A11881,3040.0
A11882,1041000.0
A11883,360.0
A11884,10298.0
A11885,53853.0
A11886,352073.0
A11887,899311.9700000003
A11888,13261.48
A11889,25022747.0
A11890,726.8
A11891,974.5
A11892,880.0
A11893,103212.90999999999
A11894,24599.0
A11895,25000.0
A11896,1700.0
A11897,37553.0
A11898,111208.87
A11899,10899.0
A11900,5296.0
A11901,13440.0
A11902,200.0
A11903,318.0
A11904,695.0
A11905,160.0
A11906,145000.0
A11907,60000.0
A11908,4199.5
A11909,1447.0
A11910,245.0
A11911,1700.0
A11912,7060.0
A11913,6675.0
A11914,470.0
A11915,413.0
A11916,500.0
A11917,440.0
A11918,24768.0
A11919,340020.0
A11920,540.0
A11921,850.0
A11922,105.0
A11923,355.0
A11924,148.0
A11925,402954.0
A11926,113755.5
A11927,-1.4551915228366852e-11
A11928,3072.0
